Data,Godzina,RCE
20231018,23,496.25
20231018,24,397.64
20231019,1,399.92
20231019,2,401.55
20231019,3,380.46
20231019,4,374.74
20231019,5,380.59
20231019,6,417.29
20231019,7,509.89
20231019,8,583.74
20231019,9,601.47
20231019,10,560.98
20231019,11,498.21
20231019,12,476.39
20231019,13,460.84
20231019,14,468.07
20231019,15,489.3
20231019,16,511.41
20231019,17,539.37
20231019,18,583.25
20231019,19,605.16
20231019,20,577.65
20231019,21,507.36
20231019,22,393.35
20231019,23,426.19
20231019,24,340.98
20231020,1,354.77
20231020,2,313.88
20231020,3,302.68
20231020,4,297.73
20231020,5,309.12
20231020,6,359.05
20231020,7,432.13
20231020,8,464.05
20231020,9,471.47
20231020,10,447.91
20231020,11,433.01
20231020,12,430.07
20231020,13,419.29
20231020,14,383.92
20231020,15,402.52
20231020,16,405.69
20231020,17,417.52
20231020,18,423.79
20231020,19,430.46
20231020,20,435.72
20231020,21,408.66
20231020,22,359.24
20231020,23,317.66
20231020,24,235.06
20231021,1,208.22
20231021,2,196.85
20231021,3,173.98
20231021,4,185.71
20231021,5,200.0
20231021,6,228.44
20231021,7,308.67
20231021,8,421.78
20231021,9,424.95
20231021,10,431.22
20231021,11,421.98
20231021,12,381.64
20231021,13,352.61
20231021,14,381.91
20231021,15,430.95
20231021,16,443.18
20231021,17,465.55
20231021,18,526.94
20231021,19,574.49
20231021,20,556.06
20231021,21,517.7
20231021,22,462.81
20231021,23,432.64
20231021,24,425.04
20231022,1,426.33
20231022,2,426.27
20231022,3,433.91
20231022,4,433.97
20231022,5,434.04
20231022,6,436.82
20231022,7,442.45
20231022,8,431.21
20231022,9,426.36
20231022,10,413.3
20231022,11,399.74
20231022,12,324.43
20231022,13,335.68
20231022,14,334.76
20231022,15,335.15
20231022,16,343.61
20231022,17,410.88
20231022,18,474.92
20231022,19,552.89
20231022,20,572.33
20231022,21,552.14
20231022,22,506.07
20231022,23,461.94
20231022,24,438.48
20231023,1,413.89
20231023,2,424.95
20231023,3,430.15
20231023,4,425.96
20231023,5,435.54
20231023,6,463.25
20231023,7,638.2
20231023,8,706.27
20231023,9,720.29
20231023,10,690.15
20231023,11,609.43
20231023,12,527.99
20231023,13,497.63
20231023,14,487.89
20231023,15,509.39
20231023,16,572.63
20231023,17,662.79
20231023,18,767.91
20231023,19,833.98
20231023,20,834.97
20231023,21,756.31
20231023,22,630.54
20231023,23,558.97
20231023,24,473.27
20231024,1,473.97
20231024,2,470.93
20231024,3,455.3
20231024,4,455.3
20231024,5,450.88
20231024,6,470.89
20231024,7,643.8
20231024,8,704.33
20231024,9,690.52
20231024,10,641.38
20231024,11,571.19
20231024,12,547.43
20231024,13,522.7
20231024,14,515.6
20231024,15,518.04
20231024,16,601.17
20231024,17,647.32
20231024,18,698.61
20231024,19,709.67
20231024,20,691.52
20231024,21,638.93
20231024,22,543.93
20231024,23,506.95
20231024,24,459.59
20231025,1,428.97
20231025,2,418.03
20231025,3,400.64
20231025,4,388.33
20231025,5,402.38
20231025,6,427.79
20231025,7,562.47
20231025,8,650.72
20231025,9,681.1
20231025,10,645.13
20231025,11,600.39
20231025,12,564.85
20231025,13,541.91
20231025,14,523.42
20231025,15,543.47
20231025,16,605.05
20231025,17,647.18
20231025,18,692.9
20231025,19,719.3
20231025,20,726.34
20231025,21,676.63
20231025,22,598.44
20231025,23,538.08
20231025,24,488.75
20231026,1,434.86
20231026,2,427.05
20231026,3,425.89
20231026,4,424.48
20231026,5,423.13
20231026,6,457.11
20231026,7,629.9
20231026,8,665.7
20231026,9,692.71
20231026,10,660.53
20231026,11,638.79
20231026,12,611.93
20231026,13,585.34
20231026,14,573.83
20231026,15,588.87
20231026,16,636.23
20231026,17,668.67
20231026,18,691.46
20231026,19,718.79
20231026,20,703.98
20231026,21,681.01
20231026,22,601.02
20231026,23,549.49
20231026,24,486.23
20231027,1,469.42
20231027,2,445.8
20231027,3,433.49
20231027,4,431.26
20231027,5,439.68
20231027,6,488.35
20231027,7,659.24
20231027,8,703.83
20231027,9,715.91
20231027,10,710.41
20231027,11,679.65
20231027,12,639.55
20231027,13,619.5
20231027,14,620.65
20231027,15,645.85
20231027,16,663.43
20231027,17,677.49
20231027,18,696.82
20231027,19,698.34
20231027,20,685.54
20231027,21,649.03
20231027,22,541.65
20231027,23,504.01
20231027,24,447.57
20231028,1,423.0
20231028,2,423.69
20231028,3,421.77
20231028,4,424.36
20231028,5,425.44
20231028,6,417.65
20231028,7,414.64
20231028,8,464.26
20231028,9,514.9
20231028,10,515.36
20231028,11,508.63
20231028,12,488.12
20231028,13,461.86
20231028,14,448.55
20231028,15,435.8
20231028,16,444.84
20231028,17,505.36
20231028,18,613.29
20231028,19,663.44
20231028,20,658.16
20231028,21,579.16
20231028,22,478.54
20231028,23,410.51
20231028,24,399.77
20231029,1,374.94
20231029,2,332.09
20231029,3,282.98
20231029,4,256.33
20231029,5,251.34
20231029,6,283.91
20231029,7,298.45
20231029,8,257.13
20231029,9,178.32
20231029,10,142.69
20231029,11,116.33
20231029,12,101.57
20231029,13,113.27
20231029,14,115.82
20231029,15,158.97
20231029,16,246.4
20231029,17,393.54
20231029,18,406.61
20231029,19,388.58
20231029,20,365.58
20231029,21,311.82
20231029,22,210.85
20231029,23,168.57
20231029,24,124.5
20231030,1,84.05
20231030,2,47.8
20231030,3,39.37
20231030,4,56.54
20231030,5,112.1
20231030,6,223.63
20231030,7,396.24
20231030,8,472.18
20231030,9,498.75
20231030,10,474.21
20231030,11,420.77
20231030,12,418.44
20231030,13,437.39
20231030,14,475.14
20231030,15,527.48
20231030,16,655.59
20231030,17,715.08
20231030,18,748.48
20231030,19,730.42
20231030,20,701.16
20231030,21,647.32
20231030,22,574.6
20231030,23,502.48
20231030,24,419.53
20231031,1,384.36
20231031,2,361.16
20231031,3,346.25
20231031,4,333.56
20231031,5,326.22
20231031,6,365.03
20231031,7,414.69
20231031,8,473.78
20231031,9,489.72
20231031,10,450.54
20231031,11,414.3
20231031,12,414.81
20231031,13,413.76
20231031,14,413.77
20231031,15,427.3
20231031,16,463.28
20231031,17,519.88
20231031,18,546.43
20231031,19,520.21
20231031,20,498.81
20231031,21,500.37
20231031,22,432.4
20231031,23,436.83
20231031,24,412.07
20231101,1,250.11
20231101,2,234.69
20231101,3,213.32
20231101,4,224.96
20231101,5,212.77
20231101,6,246.15
20231101,7,322.8
20231101,8,363.41
20231101,9,359.14
20231101,10,293.39
20231101,11,247.25
20231101,12,209.65
20231101,13,210.64
20231101,14,248.04
20231101,15,376.2
20231101,16,396.75
20231101,17,413.57
20231101,18,409.4
20231101,19,405.93
20231101,20,400.84
20231101,21,360.06
20231101,22,368.14
20231101,23,224.73
20231101,24,177.36
20231102,1,205.64
20231102,2,153.98
20231102,3,147.32
20231102,4,148.76
20231102,5,153.8
20231102,6,205.46
20231102,7,400.69
20231102,8,401.92
20231102,9,395.31
20231102,10,327.29
20231102,11,216.18
20231102,12,204.56
20231102,13,182.53
20231102,14,201.74
20231102,15,357.04
20231102,16,403.32
20231102,17,416.57
20231102,18,419.86
20231102,19,406.28
20231102,20,398.45
20231102,21,347.61
20231102,22,308.54
20231102,23,288.7
20231102,24,224.88
20231103,1,181.54
20231103,2,201.85
20231103,3,181.07
20231103,4,181.59
20231103,5,203.13
20231103,6,203.32
20231103,7,399.38
20231103,8,383.0
20231103,9,409.0
20231103,10,403.25
20231103,11,393.27
20231103,12,399.35
20231103,13,400.7
20231103,14,404.09
20231103,15,426.3
20231103,16,466.67
20231103,17,481.48
20231103,18,491.74
20231103,19,477.02
20231103,20,461.97
20231103,21,412.71
20231103,22,364.63
20231103,23,400.0
20231103,24,310.74
20231104,1,166.46
20231104,2,135.35
20231104,3,109.98
20231104,4,109.77
20231104,5,116.82
20231104,6,136.93
20231104,7,166.42
20231104,8,249.4
20231104,9,257.24
20231104,10,240.74
20231104,11,181.42
20231104,12,164.38
20231104,13,186.59
20231104,14,208.06
20231104,15,400.07
20231104,16,401.94
20231104,17,408.0
20231104,18,405.15
20231104,19,400.88
20231104,20,385.4
20231104,21,337.69
20231104,22,221.48
20231104,23,127.64
20231104,24,105.59
20231105,1,88.88
20231105,2,72.36
20231105,3,61.43
20231105,4,61.54
20231105,5,61.19
20231105,6,80.08
20231105,7,91.42
20231105,8,75.8
20231105,9,107.96
20231105,10,143.9
20231105,11,203.64
20231105,12,224.6
20231105,13,278.97
20231105,14,357.22
20231105,15,379.67
20231105,16,375.89
20231105,17,388.42
20231105,18,389.38
20231105,19,384.46
20231105,20,355.09
20231105,21,309.08
20231105,22,207.59
20231105,23,164.58
20231105,24,109.69
20231106,1,91.05
20231106,2,87.07
20231106,3,71.78
20231106,4,66.24
20231106,5,79.78
20231106,6,111.1
20231106,7,287.41
20231106,8,335.54
20231106,9,337.31
20231106,10,257.33
20231106,11,183.94
20231106,12,178.16
20231106,13,179.24
20231106,14,220.73
20231106,15,299.54
20231106,16,375.74
20231106,17,411.49
20231106,18,411.95
20231106,19,415.23
20231106,20,409.12
20231106,21,401.53
20231106,22,361.93
20231106,23,337.15
20231106,24,308.25
20231107,1,261.88
20231107,2,245.29
20231107,3,246.54
20231107,4,251.43
20231107,5,270.3
20231107,6,320.59
20231107,7,414.22
20231107,8,477.7
20231107,9,513.15
20231107,10,444.71
20231107,11,394.89
20231107,12,355.9
20231107,13,349.08
20231107,14,367.66
20231107,15,419.81
20231107,16,483.85
20231107,17,535.04
20231107,18,571.69
20231107,19,565.62
20231107,20,562.41
20231107,21,499.28
20231107,22,411.31
20231107,23,399.15
20231107,24,325.19
20231108,1,366.51
20231108,2,340.96
20231108,3,334.94
20231108,4,334.94
20231108,5,342.51
20231108,6,373.83
20231108,7,434.81
20231108,8,513.22
20231108,9,523.32
20231108,10,457.31
20231108,11,408.44
20231108,12,399.41
20231108,13,399.93
20231108,14,401.89
20231108,15,445.79
20231108,16,472.34
20231108,17,526.37
20231108,18,534.01
20231108,19,538.14
20231108,20,525.58
20231108,21,467.78
20231108,22,409.73
20231108,23,386.66
20231108,24,341.46
20231109,1,335.08
20231109,2,326.32
20231109,3,320.7
20231109,4,328.17
20231109,5,340.93
20231109,6,366.87
20231109,7,443.03
20231109,8,492.92
20231109,9,527.46
20231109,10,486.58
20231109,11,443.71
20231109,12,425.72
20231109,13,414.04
20231109,14,432.92
20231109,15,460.47
20231109,16,494.62
20231109,17,499.74
20231109,18,482.94
20231109,19,469.62
20231109,20,470.3
20231109,21,457.67
20231109,22,392.09
20231109,23,374.93
20231109,24,328.43
20231110,1,248.05
20231110,2,243.76
20231110,3,233.15
20231110,4,224.58
20231110,5,232.98
20231110,6,286.36
20231110,7,390.7
20231110,8,444.75
20231110,9,486.18
20231110,10,457.26
20231110,11,420.03
20231110,12,414.41
20231110,13,423.45
20231110,14,464.9
20231110,15,498.11
20231110,16,527.39
20231110,17,570.73
20231110,18,593.59
20231110,19,579.14
20231110,20,576.74
20231110,21,531.12
20231110,22,467.67
20231110,23,446.72
20231110,24,399.7
20231111,1,391.72
20231111,2,383.38
20231111,3,381.57
20231111,4,376.43
20231111,5,379.6
20231111,6,372.56
20231111,7,384.34
20231111,8,396.08
20231111,9,416.29
20231111,10,419.92
20231111,11,401.99
20231111,12,400.73
20231111,13,400.04
20231111,14,403.68
20231111,15,414.51
20231111,16,451.43
20231111,17,508.02
20231111,18,552.14
20231111,19,526.64
20231111,20,525.95
20231111,21,488.75
20231111,22,449.61
20231111,23,410.74
20231111,24,388.69
20231112,1,378.16
20231112,2,366.32
20231112,3,360.0
20231112,4,356.79
20231112,5,355.31
20231112,6,367.17
20231112,7,371.78
20231112,8,383.29
20231112,9,390.97
20231112,10,388.07
20231112,11,385.83
20231112,12,384.47
20231112,13,384.35
20231112,14,390.06
20231112,15,406.37
20231112,16,457.56
20231112,17,534.45
20231112,18,567.97
20231112,19,558.0
20231112,20,539.45
20231112,21,492.46
20231112,22,462.3
20231112,23,426.91
20231112,24,387.41
20231113,1,388.15
20231113,2,366.14
20231113,3,364.44
20231113,4,365.85
20231113,5,374.32
20231113,6,397.47
20231113,7,486.19
20231113,8,558.77
20231113,9,575.25
20231113,10,559.14
20231113,11,508.79
20231113,12,505.68
20231113,13,497.72
20231113,14,527.42
20231113,15,578.03
20231113,16,591.58
20231113,17,642.11
20231113,18,600.11
20231113,19,578.74
20231113,20,529.29
20231113,21,470.58
20231113,22,357.94
20231113,23,378.2
20231113,24,314.42
20231114,1,300.2
20231114,2,293.64
20231114,3,273.7
20231114,4,270.29
20231114,5,301.11
20231114,6,380.13
20231114,7,415.41
20231114,8,425.25
20231114,9,421.3
20231114,10,407.53
20231114,11,379.68
20231114,12,367.41
20231114,13,368.93
20231114,14,395.76
20231114,15,404.4
20231114,16,453.09
20231114,17,464.79
20231114,18,476.49
20231114,19,485.0
20231114,20,488.22
20231114,21,443.95
20231114,22,396.18
20231114,23,396.35
20231114,24,342.29
20231115,1,326.57
20231115,2,305.08
20231115,3,292.41
20231115,4,284.3
20231115,5,305.76
20231115,6,340.54
20231115,7,432.04
20231115,8,513.82
20231115,9,548.81
20231115,10,518.87
20231115,11,475.0
20231115,12,447.43
20231115,13,444.08
20231115,14,448.9
20231115,15,468.86
20231115,16,513.43
20231115,17,550.33
20231115,18,580.06
20231115,19,580.38
20231115,20,566.48
20231115,21,524.74
20231115,22,458.77
20231115,23,435.46
20231115,24,385.41
20231116,1,377.93
20231116,2,376.51
20231116,3,371.18
20231116,4,371.07
20231116,5,372.92
20231116,6,415.22
20231116,7,521.78
20231116,8,585.94
20231116,9,591.04
20231116,10,580.66
20231116,11,539.02
20231116,12,533.78
20231116,13,547.28
20231116,14,571.8
20231116,15,606.6
20231116,16,666.92
20231116,17,671.91
20231116,18,666.34
20231116,19,638.95
20231116,20,606.44
20231116,21,568.77
20231116,22,522.4
20231116,23,474.06
20231116,24,422.75
20231117,1,474.09
20231117,2,447.71
20231117,3,440.54
20231117,4,438.17
20231117,5,442.37
20231117,6,467.71
20231117,7,525.31
20231117,8,607.56
20231117,9,642.34
20231117,10,618.29
20231117,11,582.5
20231117,12,574.63
20231117,13,557.67
20231117,14,578.87
20231117,15,574.25
20231117,16,615.55
20231117,17,642.88
20231117,18,664.62
20231117,19,670.3
20231117,20,645.8
20231117,21,581.13
20231117,22,522.25
20231117,23,491.81
20231117,24,452.7
20231118,1,488.16
20231118,2,452.34
20231118,3,441.41
20231118,4,434.74
20231118,5,431.45
20231118,6,420.78
20231118,7,413.3
20231118,8,447.66
20231118,9,469.26
20231118,10,464.66
20231118,11,457.47
20231118,12,463.14
20231118,13,455.71
20231118,14,453.12
20231118,15,453.78
20231118,16,550.31
20231118,17,599.67
20231118,18,612.89
20231118,19,594.8
20231118,20,578.89
20231118,21,517.77
20231118,22,425.08
20231118,23,391.87
20231118,24,384.4
20231119,1,377.07
20231119,2,343.93
20231119,3,305.82
20231119,4,303.83
20231119,5,296.81
20231119,6,296.12
20231119,7,294.25
20231119,8,294.41
20231119,9,300.3
20231119,10,354.21
20231119,11,353.96
20231119,12,354.36
20231119,13,366.87
20231119,14,365.15
20231119,15,361.84
20231119,16,386.92
20231119,17,407.18
20231119,18,413.66
20231119,19,419.88
20231119,20,419.73
20231119,21,392.74
20231119,22,381.9
20231119,23,349.47
20231119,24,321.79
20231120,1,266.93
20231120,2,256.51
20231120,3,252.94
20231120,4,275.32
20231120,5,312.56
20231120,6,361.82
20231120,7,462.44
20231120,8,596.35
20231120,9,613.85
20231120,10,604.29
20231120,11,571.55
20231120,12,576.92
20231120,13,576.91
20231120,14,587.83
20231120,15,601.51
20231120,16,636.75
20231120,17,668.03
20231120,18,675.95
20231120,19,666.83
20231120,20,646.32
20231120,21,590.27
20231120,22,515.96
20231120,23,489.59
20231120,24,422.09
20231121,1,433.43
20231121,2,414.57
20231121,3,412.27
20231121,4,408.62
20231121,5,408.37
20231121,6,431.72
20231121,7,562.58
20231121,8,642.06
20231121,9,674.98
20231121,10,651.27
20231121,11,629.47
20231121,12,615.63
20231121,13,601.36
20231121,14,605.83
20231121,15,610.95
20231121,16,631.18
20231121,17,648.05
20231121,18,666.64
20231121,19,643.0
20231121,20,615.41
20231121,21,579.17
20231121,22,510.54
20231121,23,493.11
20231121,24,443.36
20231122,1,445.38
20231122,2,434.77
20231122,3,442.83
20231122,4,437.95
20231122,5,435.91
20231122,6,459.77
20231122,7,585.2
20231122,8,672.12
20231122,9,692.53
20231122,10,631.36
20231122,11,589.3
20231122,12,576.73
20231122,13,584.13
20231122,14,583.97
20231122,15,606.15
20231122,16,668.96
20231122,17,702.28
20231122,18,638.24
20231122,19,593.91
20231122,20,545.39
20231122,21,461.28
20231122,22,399.57
20231122,23,388.26
20231122,24,309.22
20231123,1,267.24
20231123,2,200.32
20231123,3,176.23
20231123,4,161.43
20231123,5,168.68
20231123,6,200.58
20231123,7,356.68
20231123,8,379.08
20231123,9,388.75
20231123,10,388.28
20231123,11,381.06
20231123,12,381.58
20231123,13,381.37
20231123,14,381.31
20231123,15,380.64
20231123,16,386.62
20231123,17,390.0
20231123,18,387.79
20231123,19,380.37
20231123,20,376.51
20231123,21,340.64
20231123,22,259.42
20231123,23,234.59
20231123,24,204.42
20231124,1,131.24
20231124,2,120.08
20231124,3,88.55
20231124,4,96.08
20231124,5,114.06
20231124,6,137.21
20231124,7,358.99
20231124,8,381.72
20231124,9,388.28
20231124,10,383.59
20231124,11,377.06
20231124,12,381.71
20231124,13,381.75
20231124,14,386.42
20231124,15,407.68
20231124,16,457.76
20231124,17,489.12
20231124,18,486.55
20231124,19,482.66
20231124,20,488.72
20231124,21,463.49
20231124,22,399.55
20231124,23,388.98
20231124,24,381.97
20231125,1,357.13
20231125,2,338.25
20231125,3,323.49
20231125,4,314.72
20231125,5,315.85
20231125,6,321.36
20231125,7,342.79
20231125,8,383.54
20231125,9,425.28
20231125,10,461.64
20231125,11,453.58
20231125,12,449.15
20231125,13,459.78
20231125,14,464.09
20231125,15,431.27
20231125,16,472.75
20231125,17,516.2
20231125,18,548.33
20231125,19,550.03
20231125,20,551.17
20231125,21,515.06
20231125,22,488.96
20231125,23,467.08
20231125,24,417.88
20231126,1,393.89
20231126,2,374.41
20231126,3,359.33
20231126,4,350.2
20231126,5,353.73
20231126,6,359.41
20231126,7,368.7
20231126,8,391.21
20231126,9,399.81
20231126,10,396.17
20231126,11,398.55
20231126,12,398.51
20231126,13,411.54
20231126,14,430.59
20231126,15,473.89
20231126,16,508.62
20231126,17,546.12
20231126,18,587.19
20231126,19,590.05
20231126,20,586.64
20231126,21,549.84
20231126,22,510.05
20231126,23,494.2
20231126,24,436.68
20231127,1,406.75
20231127,2,393.82
20231127,3,390.22
20231127,4,387.11
20231127,5,386.82
20231127,6,401.64
20231127,7,546.75
20231127,8,626.71
20231127,9,663.99
20231127,10,646.59
20231127,11,643.94
20231127,12,640.73
20231127,13,640.02
20231127,14,639.33
20231127,15,680.24
20231127,16,688.99
20231127,17,687.8
20231127,18,669.86
20231127,19,655.78
20231127,20,653.82
20231127,21,635.14
20231127,22,502.76
20231127,23,459.49
20231127,24,393.68
20231128,1,385.7
20231128,2,396.56
20231128,3,397.77
20231128,4,403.29
20231128,5,402.38
20231128,6,390.7
20231128,7,543.58
20231128,8,608.44
20231128,9,646.38
20231128,10,639.96
20231128,11,615.4
20231128,12,619.72
20231128,13,620.47
20231128,14,637.85
20231128,15,648.25
20231128,16,670.39
20231128,17,702.38
20231128,18,717.08
20231128,19,710.78
20231128,20,684.89
20231128,21,630.39
20231128,22,549.16
20231128,23,517.47
20231128,24,467.92
20231129,1,466.93
20231129,2,453.82
20231129,3,440.36
20231129,4,446.0
20231129,5,452.51
20231129,6,457.44
20231129,7,568.59
20231129,8,641.03
20231129,9,661.88
20231129,10,662.32
20231129,11,659.31
20231129,12,656.16
20231129,13,653.45
20231129,14,649.26
20231129,15,656.75
20231129,16,685.77
20231129,17,726.13
20231129,18,720.06
20231129,19,704.58
20231129,20,697.32
20231129,21,665.07
20231129,22,589.82
20231129,23,567.93
20231129,24,507.31
20231130,1,479.35
20231130,2,470.41
20231130,3,462.06
20231130,4,461.41
20231130,5,470.42
20231130,6,502.94
20231130,7,591.1
20231130,8,713.68
20231130,9,758.07
20231130,10,747.8
20231130,11,710.08
20231130,12,711.09
20231130,13,712.57
20231130,14,734.88
20231130,15,767.24
20231130,16,772.32
20231130,17,817.98
20231130,18,834.44
20231130,19,810.1
20231130,20,749.89
20231130,21,703.58
20231130,22,594.68
20231130,23,571.18
20231130,24,499.66
20231201,1,475.81
20231201,2,473.63
20231201,3,468.98
20231201,4,468.64
20231201,5,463.78
20231201,6,474.35
20231201,7,598.71
20231201,8,721.58
20231201,9,761.98
20231201,10,751.04
20231201,11,726.0
20231201,12,732.99
20231201,13,727.66
20231201,14,738.26
20231201,15,751.07
20231201,16,777.74
20231201,17,794.7
20231201,18,795.09
20231201,19,780.48
20231201,20,761.75
20231201,21,660.81
20231201,22,572.94
20231201,23,566.66
20231201,24,492.76
20231202,1,477.42
20231202,2,446.07
20231202,3,435.72
20231202,4,426.11
20231202,5,424.58
20231202,6,433.3
20231202,7,457.36
20231202,8,512.19
20231202,9,577.5
20231202,10,613.19
20231202,11,616.14
20231202,12,609.06
20231202,13,593.96
20231202,14,577.53
20231202,15,576.92
20231202,16,586.41
20231202,17,615.24
20231202,18,652.07
20231202,19,638.45
20231202,20,612.44
20231202,21,569.49
20231202,22,506.1
20231202,23,458.84
20231202,24,421.22
20231203,1,396.16
20231203,2,372.86
20231203,3,361.54
20231203,4,363.16
20231203,5,356.95
20231203,6,364.37
20231203,7,368.98
20231203,8,372.71
20231203,9,396.54
20231203,10,419.76
20231203,11,432.2
20231203,12,434.86
20231203,13,431.84
20231203,14,431.51
20231203,15,447.61
20231203,16,465.37
20231203,17,509.25
20231203,18,545.02
20231203,19,546.81
20231203,20,522.28
20231203,21,468.09
20231203,22,425.32
20231203,23,405.41
20231203,24,378.29
20231204,1,389.6
20231204,2,379.89
20231204,3,376.3
20231204,4,370.99
20231204,5,375.8
20231204,6,400.16
20231204,7,459.73
20231204,8,568.7
20231204,9,649.88
20231204,10,651.27
20231204,11,633.97
20231204,12,630.71
20231204,13,621.61
20231204,14,644.44
20231204,15,668.18
20231204,16,669.56
20231204,17,669.46
20231204,18,638.99
20231204,19,615.13
20231204,20,600.11
20231204,21,541.63
20231204,22,444.95
20231204,23,403.16
20231204,24,385.35
20231205,1,386.04
20231205,2,376.18
20231205,3,370.66
20231205,4,367.64
20231205,5,370.51
20231205,6,394.32
20231205,7,457.23
20231205,8,555.9
20231205,9,606.51
20231205,10,600.03
20231205,11,616.92
20231205,12,629.61
20231205,13,630.72
20231205,14,625.09
20231205,15,631.81
20231205,16,623.37
20231205,17,632.84
20231205,18,629.66
20231205,19,619.03
20231205,20,610.25
20231205,21,563.53
20231205,22,503.13
20231205,23,466.74
20231205,24,430.35
20231206,1,424.92
20231206,2,410.16
20231206,3,405.46
20231206,4,400.62
20231206,5,403.63
20231206,6,419.14
20231206,7,515.35
20231206,8,568.73
20231206,9,623.59
20231206,10,631.99
20231206,11,640.84
20231206,12,630.44
20231206,13,643.24
20231206,14,640.6
20231206,15,637.79
20231206,16,643.54
20231206,17,658.44
20231206,18,633.1
20231206,19,612.89
20231206,20,605.28
20231206,21,589.41
20231206,22,529.8
20231206,23,507.36
20231206,24,455.42
20231207,1,423.28
20231207,2,422.04
20231207,3,409.23
20231207,4,398.83
20231207,5,390.03
20231207,6,424.39
20231207,7,513.38
20231207,8,604.08
20231207,9,658.26
20231207,10,652.21
20231207,11,630.51
20231207,12,630.25
20231207,13,629.36
20231207,14,623.95
20231207,15,623.85
20231207,16,631.36
20231207,17,653.33
20231207,18,649.38
20231207,19,634.59
20231207,20,614.71
20231207,21,554.96
20231207,22,469.79
20231207,23,442.23
20231207,24,370.2
20231208,1,398.66
20231208,2,404.29
20231208,3,400.85
20231208,4,398.76
20231208,5,392.41
20231208,6,401.8
20231208,7,507.95
20231208,8,594.55
20231208,9,609.13
20231208,10,593.87
20231208,11,580.25
20231208,12,585.86
20231208,13,589.05
20231208,14,600.12
20231208,15,592.42
20231208,16,587.52
20231208,17,597.95
20231208,18,585.67
20231208,19,550.26
20231208,20,547.53
20231208,21,500.02
20231208,22,447.1
20231208,23,432.94
20231208,24,392.8
20231209,1,404.87
20231209,2,377.34
20231209,3,371.07
20231209,4,366.71
20231209,5,367.62
20231209,6,377.11
20231209,7,382.54
20231209,8,417.45
20231209,9,472.52
20231209,10,525.59
20231209,11,529.14
20231209,12,539.11
20231209,13,532.76
20231209,14,540.55
20231209,15,534.82
20231209,16,534.8
20231209,17,536.48
20231209,18,525.19
20231209,19,514.86
20231209,20,496.43
20231209,21,474.53
20231209,22,386.68
20231209,23,350.65
20231209,24,258.11
20231210,1,276.44
20231210,2,254.77
20231210,3,222.17
20231210,4,260.29
20231210,5,266.29
20231210,6,274.51
20231210,7,294.23
20231210,8,306.76
20231210,9,352.99
20231210,10,366.59
20231210,11,380.8
20231210,12,393.69
20231210,13,390.35
20231210,14,398.8
20231210,15,404.99
20231210,16,422.29
20231210,17,457.19
20231210,18,450.72
20231210,19,455.17
20231210,20,453.67
20231210,21,429.03
20231210,22,388.63
20231210,23,354.13
20231210,24,350.62
20231211,1,218.14
20231211,2,200.08
20231211,3,199.23
20231211,4,198.54
20231211,5,212.07
20231211,6,305.0
20231211,7,381.76
20231211,8,451.5
20231211,9,491.02
20231211,10,523.32
20231211,11,523.7
20231211,12,526.13
20231211,13,530.78
20231211,14,531.7
20231211,15,537.21
20231211,16,573.45
20231211,17,599.53
20231211,18,588.94
20231211,19,565.21
20231211,20,559.82
20231211,21,523.56
20231211,22,452.0
20231211,23,405.36
20231211,24,364.84
20231212,1,375.32
20231212,2,363.03
20231212,3,361.17
20231212,4,357.48
20231212,5,364.06
20231212,6,397.36
20231212,7,499.65
20231212,8,604.67
20231212,9,635.42
20231212,10,631.16
20231212,11,620.85
20231212,12,618.95
20231212,13,627.9
20231212,14,621.47
20231212,15,623.03
20231212,16,638.44
20231212,17,645.23
20231212,18,643.29
20231212,19,643.03
20231212,20,641.53
20231212,21,607.9
20231212,22,522.43
20231212,23,461.03
20231212,24,394.78
20231213,1,386.6
20231213,2,373.86
20231213,3,374.37
20231213,4,372.63
20231213,5,374.82
20231213,6,387.91
20231213,7,502.49
20231213,8,578.16
20231213,9,611.23
20231213,10,610.92
20231213,11,622.21
20231213,12,626.75
20231213,13,631.02
20231213,14,616.88
20231213,15,611.81
20231213,16,609.12
20231213,17,619.55
20231213,18,622.42
20231213,19,607.15
20231213,20,591.6
20231213,21,547.88
20231213,22,468.46
20231213,23,434.09
20231213,24,386.49
20231214,1,360.38
20231214,2,357.11
20231214,3,351.72
20231214,4,350.14
20231214,5,354.6
20231214,6,374.06
20231214,7,484.16
20231214,8,583.32
20231214,9,616.9
20231214,10,612.86
20231214,11,614.94
20231214,12,619.34
20231214,13,608.9
20231214,14,618.2
20231214,15,619.78
20231214,16,623.34
20231214,17,639.39
20231214,18,626.55
20231214,19,617.84
20231214,20,603.68
20231214,21,549.69
20231214,22,476.72
20231214,23,441.59
20231214,24,386.75
20231215,1,377.7
20231215,2,364.97
20231215,3,362.39
20231215,4,357.46
20231215,5,359.44
20231215,6,370.94
20231215,7,463.88
20231215,8,517.28
20231215,9,559.52
20231215,10,559.7
20231215,11,501.05
20231215,12,496.33
20231215,13,487.57
20231215,14,473.64
20231215,15,481.95
20231215,16,516.01
20231215,17,525.91
20231215,18,486.08
20231215,19,486.41
20231215,20,463.8
20231215,21,428.41
20231215,22,377.72
20231215,23,370.91
20231215,24,350.71
20231216,1,308.77
20231216,2,283.7
20231216,3,260.05
20231216,4,246.19
